V01301 V04001 V04002 V04003 V13305 V10004_701 V11291_701 V12001_701 V13003_701 V14032
54423 2012 3 21 0.0000 967.9000 1.8000 4.7000 53.0000 6.0000 
54423 2012 3 22 0.0000 970.3000 1.9000 5.3000 55.0000 4.1000 
54423 2012 3 23 0.3000 963.2000 3.9000 4.3000 47.0000 6.8000 
54423 2012 3 24 0.0000 968.3000 4.7000 2.8000 24.0000 10.7000 
54423 2012 3 25 0.0000 972.0000 1.9000 4.3000 27.0000 10.6000 
54423 2012 3 26 0.0000 968.5000 1.3000 6.3000 35.0000 10.1000 
54423 2012 3 27 0.0000 970.6000 2.3000 10.0000 28.0000 10.7000 
54423 2012 3 28 0.0000 973.0000 2.1000 10.3000 29.0000 8.8000 
54423 2012 3 29 999990.0000 963.5000 4.2000 11.8000 30.0000 9.1000 
54423 2012 3 30 0.0000 969.7000 4.0000 3.6000 33.0000 7.2000 
54423 2012 3 31 0.0000 968.8000 3.5000 3.3000 23.0000 9.9000 
54423 2012 4 1 0.0000 966.8000 2.0000 3.5000 26.0000 8.0000 
54423 2012 4 2 0.0000 965.1000 3.4000 5.9000 24.0000 0.0000 
54423 2012 4 3 0.0000 964.5000 3.4000 7.6000 22.0000 11.0000 
54423 2012 4 4 0.0000 961.2000 3.4000 8.5000 19.0000 10.6000 
54423 2012 4 5 0.0000 965.1000 3.6000 7.4000 22.0000 10.4000 
54423 2012 4 6 0.0000 967.2000 2.6000 9.7000 30.0000 9.6000 
54423 2012 4 7 0.0000 964.3000 2.1000 11.1000 30.0000 9.6000 
54423 2012 4 8 0.0000 964.9000 2.3000 14.7000 11.0000 11.7000 
54423 2012 4 9 0.0000 963.3000 3.7000 14.4000 24.0000 8.5000 
54423 2012 4 10 2.4000 959.6000 2.7000 15.8000 56.0000 2.7000 
54423 2012 4 11 1.4000 964.9000 4.1000 9.9000 31.0000 11.6000 
54423 2012 4 12 0.0000 958.7000 1.5000 14.2000 21.0000 10.7000 
54423 2012 4 13 0.0000 957.9000 2.1000 15.0000 29.0000 10.9000 
54423 2012 4 14 0.0000 956.2000 2.9000 18.0000 23.0000 10.0000 
54423 2012 4 15 0.0000 959.7000 2.2000 15.1000 27.0000 0.6000 
54423 2012 4 16 0.0000 966.5000 3.0000 12.0000 26.0000 10.7000 
54423 2012 4 17 0.0000 959.1000 2.1000 15.3000 30.0000 10.4000 
54423 2012 4 18 0.0000 958.7000 3.6000 16.4000 47.0000 2.6000 
54423 2012 4 19 999990.0000 961.8000 3.5000 15.8000 53.0000 2.2000 
54423 2012 4 20 999990.0000 966.7000 2.9000 13.2000 78.0000 0.0000 
54423 2012 4 21 0.0000 961.1000 1.7000 12.6000 75.0000 0.0000 
54423 2012 4 22 0.0000 953.8000 2.2000 15.8000 58.0000 9.1000 
54423 2012 4 23 0.0000 954.7000 2.7000 17.8000 64.0000 0.0000 
54423 2012 4 24 22.0000 957.2000 1.5000 15.0000 85.0000 0.0000 
54423 2012 4 25 0.9000 958.1000 5.3000 12.5000 24.0000 11.3000 
54423 2012 4 26 0.0000 953.1000 2.4000 11.8000 37.0000 8.7000 
54423 2012 4 27 0.0000 950.7000 4.8000 14.2000 27.0000 6.7000 
54423 2012 4 28 0.0000 962.3000 1.7000 12.3000 15.0000 9.7000 
54423 2012 4 29 0.0000 962.0000 2.1000 14.3000 36.0000 10.1000 
54423 2012 4 30 0.0000 959.9000 2.0000 16.5000 47.0000 5.2000 
54423 2012 5 1 0.0000 962.9000 1.6000 18.7000 50.0000 10.1000 
54423 2012 5 2 0.0000 958.9000 1.5000 21.7000 36.0000 10.1000 
54423 2012 5 3 0.0000 959.7000 1.2000 21.8000 28.0000 11.0000 
54423 2012 5 4 0.0000 959.0000 2.6000 21.9000 31.0000 9.5000 
54423 2012 5 5 0.0000 961.0000 1.8000 21.4000 21.0000 11.5000 
54423 2012 5 6 0.0000 956.5000 2.5000 21.4000 27.0000 10.9000 
54423 2012 5 7 0.0000 957.0000 1.4000 19.9000 32.0000 5.2000 
54423 2012 5 8 0.0000 959.6000 2.2000 20.3000 30.0000 10.6000 
54423 2012 5 9 0.0000 963.9000 2.0000 20.1000 30.0000 9.0000 
54423 2012 5 10 0.0000 963.1000 1.9000 22.0000 40.0000 9.7000 
54423 2012 5 11 5.7000 964.0000 1.3000 16.1000 80.0000 0.0000 
54423 2012 5 12 4.5000 961.0000 1.7000 15.3000 70.0000 5.8000 
54423 2012 5 13 6.4000 958.2000 4.2000 13.3000 73.0000 7.0000 
54423 2012 5 14 999990.0000 958.6000 2.8000 13.9000 55.0000 8.6000 
54423 2012 5 15 0.0000 956.2000 1.8000 13.4000 42.0000 9.4000 
54423 2012 5 16 0.5000 953.2000 2.9000 15.3000 46.0000 8.1000 
54423 2012 5 17 0.0000 957.0000 2.0000 18.1000 50.0000 11.7000 
54423 2012 5 18 0.0000 958.0000 3.2000 21.7000 47.0000 11.6000 
54423 2012 5 19 0.9000 960.8000 1.6000 21.3000 59.0000 4.8000 
54423 2012 5 20 0.5000 965.6000 1.2000 17.4000 76.0000 4.9000 
54423 2012 5 21 0.0000 965.3000 3.4000 19.0000 73.0000 5.2000 
54423 2012 5 22 999990.0000 961.3000 2.8000 20.5000 59.0000 2.1000 
54423 2012 5 23 999990.0000 962.8000 2.7000 18.1000 39.0000 11.8000 
54423 2012 5 24 0.0000 962.1000 0.9000 17.5000 32.0000 8.8000 
54423 2012 5 25 0.0000 961.2000 2.4000 17.6000 29.0000 8.8000 
54423 2012 5 26 0.0000 956.5000 1.6000 21.8000 34.0000 11.0000 
54423 2012 5 27 0.0000 959.1000 2.2000 22.9000 35.0000 11.0000 
54423 2012 5 28 0.0000 962.9000 1.9000 24.4000 37.0000 11.5000 
54423 2012 5 29 11.0000 962.6000 2.9000 19.8000 54.0000 0.0000 
54423 2012 5 30 4.3000 966.6000 1.9000 16.0000 56.0000 10.7000 
54423 2012 5 31 0.0000 967.9000 2.5000 16.9000 45.0000 7.4000 
54423 2012 6 1 999990.0000 963.8000 1.6000 16.3000 63.0000 0.9000 
54423 2012 6 2 0.0000 960.9000 1.6000 19.2000 58.0000 9.1000 
54423 2012 6 3 17.0000 958.5000 2.6000 15.0000 90.0000 0.0000 
54423 2012 6 4 4.7000 956.2000 2.1000 19.6000 75.0000 8.8000 
54423 2012 6 5 0.0000 957.1000 1.0000 21.1000 55.0000 8.9000 
54423 2012 6 6 0.7000 954.2000 1.3000 19.4000 73.0000 0.0000 
54423 2012 6 7 6.5000 952.6000 2.4000 21.0000 71.0000 10.2000 
54423 2012 6 8 3.5000 952.4000 1.6000 21.9000 68.0000 11.8000 
54423 2012 6 9 7.2000 950.8000 2.6000 20.8000 74.0000 6.2000 
54423 2012 6 10 0.0000 952.1000 1.4000 19.3000 43.0000 11.4000 
54423 2012 6 11 0.0000 949.2000 1.5000 18.6000 48.0000 7.1000 
54423 2012 6 12 999990.0000 949.8000 2.9000 19.6000 51.0000 6.7000 
54423 2012 6 13 3.4000 954.3000 2.6000 14.3000 87.0000 1.5000 
54423 2012 6 14 14.8000 957.0000 1.0000 15.4000 88.0000 0.8000 
54423 2012 6 15 0.0000 958.1000 1.8000 18.2000 72.0000 3.9000 
54423 2012 6 16 999990.0000 957.2000 2.1000 20.4000 68.0000 9.6000 
54423 2012 6 17 0.6000 955.1000 1.6000 23.2000 65.0000 7.4000 
54423 2012 6 18 0.7000 955.3000 1.7000 24.7000 65.0000 8.3000 
54423 2012 6 19 999990.0000 953.4000 1.6000 24.4000 68.0000 0.0000 
54423 2012 6 20 1.0000 954.3000 2.1000 23.7000 74.0000 0.0000 
54423 2012 6 21 1.1000 956.3000 1.6000 23.2000 74.0000 2.6000 
54423 2012 6 22 0.2000 956.5000 1.4000 22.5000 73.0000 0.0000 
54423 2012 6 23 0.0000 954.6000 3.2000 23.4000 73.0000 0.0000 
54423 2012 6 24 3.2000 954.9000 1.1000 22.3000 84.0000 0.0000 
54423 2012 6 25 31.3000 958.5000 1.3000 19.8000 94.0000 0.0000 
54423 2012 6 26 0.0000 961.8000 2.2000 22.7000 78.0000 0.0000 
54423 2012 6 27 0.0000 963.5000 1.9000 22.9000 72.0000 2.7000 
54423 2012 6 28 0.2000 961.3000 2.1000 20.9000 78.0000 0.0000 
54423 2012 6 29 4.8000 956.8000 1.0000 20.2000 90.0000 0.0000 
54423 2012 6 30 0.0000 955.5000 1.0000 23.8000 67.0000 10.1000 
54423 2012 7 1 0.0000 951.8000 2.3000 25.1000 63.0000 12.1000 
54423 2012 7 2 0.0000 952.0000 1.4000 24.0000 49.0000 12.1000 
54423 2012 7 3 0.0000 950.5000 1.1000 25.3000 54.0000 12.6000 
54423 2012 7 4 0.0000 954.0000 2.5000 24.9000 56.0000 6.9000 
54423 2012 7 5 0.0000 956.3000 2.0000 22.7000 69.0000 1.4000 
54423 2012 7 6 0.0000 954.9000 1.8000 24.1000 72.0000 3.6000 
54423 2012 7 7 1.2000 955.0000 1.2000 23.4000 84.0000 0.0000 
54423 2012 7 8 0.1000 955.3000 1.6000 24.6000 79.0000 0.0000 
54423 2012 7 9 20.1000 954.9000 1.8000 24.8000 79.0000 0.0000 
54423 2012 7 10 21.0000 950.2000 1.7000 23.7000 80.0000 2.0000 
54423 2012 7 11 0.2000 948.2000 1.6000 21.5000 81.0000 1.9000 
54423 2012 7 12 11.2000 951.9000 2.0000 20.6000 85.0000 3.7000 
54423 2012 7 13 0.0000 956.8000 1.4000 22.9000 68.0000 4.9000 
54423 2012 7 14 0.0000 957.6000 1.2000 22.1000 64.0000 11.4000 
54423 2012 7 15 0.0000 957.9000 1.4000 23.9000 60.0000 12.0000 
54423 2012 7 16 0.0000 960.4000 1.7000 25.6000 57.0000 12.4000 
54423 2012 7 17 0.0000 961.7000 2.3000 26.2000 62.0000 7.9000 
54423 2012 7 18 0.0000 960.3000 1.9000 26.0000 62.0000 9.1000 
54423 2012 7 19 0.0000 958.3000 1.7000 26.3000 66.0000 7.0000 
54423 2012 7 20 0.0000 957.7000 1.3000 26.8000 68.0000 0.0000 
54423 2012 7 21 48.3000 956.9000 1.4000 24.0000 81.0000 0.0000 
54423 2012 7 22 60.4000 952.0000 3.2000 24.7000 67.0000 9.5000 
54423 2012 7 23 0.0000 958.5000 1.4000 24.2000 63.0000 9.4000 
54423 2012 7 24 0.0000 961.2000 1.1000 23.7000 73.0000 3.8000 
54423 2012 7 25 0.0000 960.7000 2.1000 23.1000 77.0000 1.6000 
54423 2012 7 26 0.2000 956.9000 2.6000 25.1000 80.0000 4.9000 
54423 2012 7 27 999990.0000 958.9000 2.2000 25.2000 78.0000 3.6000 
54423 2012 7 28 9.4000 955.0000 1.1000 25.1000 87.0000 0.0000 
54423 2012 7 29 999990.0000 952.7000 2.3000 26.3000 58.0000 12.3000 
54423 2012 7 30 0.3000 957.4000 2.0000 23.7000 67.0000 8.0000 
54423 2012 7 31 15.1000 960.3000 1.3000 19.8000 90.0000 0.0000 
54423 2012 8 1 38.1000 961.3000 1.3000 18.8000 94.0000 0.0000 
54423 2012 8 2 2.8000 961.1000 1.1000 22.4000 78.0000 6.0000 
54423 2012 8 3 0.0000 961.4000 1.5000 23.0000 80.0000 5.3000 
54423 2012 8 4 999990.0000 961.5000 1.3000 23.3000 77.0000 2.1000 
54423 2012 8 5 0.0000 964.1000 1.1000 23.9000 77.0000 7.4000 
54423 2012 8 6 0.0000 962.4000 1.8000 25.5000 71.0000 10.1000 
54423 2012 8 7 0.0000 959.9000 1.5000 25.2000 76.0000 5.1000 
54423 2012 8 8 999990.0000 958.5000 1.4000 25.7000 75.0000 0.8000 
54423 2012 8 9 0.0000 960.0000 1.4000 24.8000 65.0000 12.0000 
54423 2012 8 10 0.0000 959.7000 2.0000 25.2000 66.0000 11.3000 
54423 2012 8 11 0.5000 959.1000 1.2000 23.4000 73.0000 0.0000 
54423 2012 8 12 2.8000 958.7000 2.0000 21.9000 74.0000 6.1000 
54423 2012 8 13 0.0000 961.9000 1.1000 21.7000 62.0000 10.9000 
54423 2012 8 14 0.0000 959.4000 2.0000 19.4000 66.0000 1.2000 
54423 2012 8 15 1.5000 959.1000 0.9000 21.5000 69.0000 11.0000 
54423 2012 8 16 0.0000 963.1000 1.9000 23.1000 64.0000 9.2000 
54423 2012 8 17 0.0000 960.4000 1.1000 23.1000 72.0000 0.0000 
54423 2012 8 18 999990.0000 958.8000 1.2000 24.4000 70.0000 0.0000 
54423 2012 8 19 0.0000 959.3000 1.9000 24.0000 60.0000 10.2000 
54423 2012 8 20 999990.0000 959.2000 1.5000 22.3000 64.0000 4.4000 
54423 2012 8 21 0.0000 965.4000 1.6000 20.7000 46.0000 9.5000 
54423 2012 8 22 0.0000 967.7000 1.6000 18.3000 46.0000 11.3000 
54423 2012 8 23 0.0000 966.5000 2.1000 19.3000 59.0000 11.2000 
54423 2012 8 24 0.0000 965.5000 1.9000 21.3000 63.0000 9.6000 
54423 2012 8 25 0.0000 964.4000 1.8000 20.5000 61.0000 10.0000 
54423 2012 8 26 0.0000 963.2000 2.1000 22.0000 66.0000 0.0000 
54423 2012 8 27 0.0000 962.3000 0.9000 22.1000 75.0000 0.0000 
54423 2012 8 28 0.0000 956.4000 1.2000 24.2000 71.0000 8.2000 
54423 2012 8 29 0.0000 958.2000 1.5000 25.5000 59.0000 9.4000 
54423 2012 8 30 0.0000 962.1000 1.7000 25.2000 62.0000 9.7000 
54423 2012 8 31 0.0000 963.7000 1.2000 24.7000 66.0000 0.0000 
54423 2012 9 1 0.0000 963.3000 1.2000 24.4000 65.0000 1.6000 
54423 2012 9 2 21.4000 960.7000 1.9000 19.5000 83.0000 0.0000 
54423 2012 9 3 0.0000 965.2000 2.3000 17.0000 56.0000 1.6000 
54423 2012 9 4 0.0000 966.8000 1.7000 16.5000 53.0000 10.8000 
54423 2012 9 5 0.0000 968.9000 2.1000 16.9000 55.0000 10.4000 
54423 2012 9 6 0.0000 968.6000 1.9000 17.9000 67.0000 8.9000 
54423 2012 9 7 999990.0000 968.5000 1.3000 17.6000 82.0000 0.0000 
54423 2012 9 8 0.0000 966.9000 1.6000 19.2000 74.0000 6.7000 
54423 2012 9 9 0.0000 966.6000 1.2000 20.6000 72.0000 9.2000 
54423 2012 9 10 0.0000 966.4000 1.8000 20.9000 71.0000 7.1000 
54423 2012 9 11 999990.0000 962.8000 1.3000 19.5000 77.0000 1.1000 
54423 2012 9 12 7.4000 962.5000 3.7000 16.2000 62.0000 10.4000 
54423 2012 9 13 0.0000 964.8000 1.5000 13.6000 59.0000 10.0000 
54423 2012 9 14 0.0000 968.6000 1.3000 13.6000 60.0000 10.1000 
54423 2012 9 15 0.0000 972.1000 1.2000 15.2000 59.0000 8.7000 
54423 2012 9 16 0.0000 972.7000 1.6000 17.0000 52.0000 11.0000 
54423 2012 9 17 0.0000 966.3000 1.5000 16.4000 48.0000 11.3000 
54423 2012 9 18 0.0000 961.9000 1.2000 16.7000 49.0000 11.3000 
54423 2012 9 19 0.0000 961.8000 1.3000 17.6000 46.0000 11.3000 
54423 2012 9 20 0.0000 965.2000 0.9000 17.7000 59.0000 10.3000 
54423 2012 9 21 0.0000 964.1000 1.2000 18.3000 62.0000 8.0000 
54423 2012 9 22 0.2000 963.6000 1.7000 17.3000 71.0000 7.0000 
54423 2012 9 23 3.8000 966.2000 1.6000 16.6000 79.0000 5.1000 
54423 2012 9 24 0.3000 969.7000 1.3000 17.3000 75.0000 7.9000 
54423 2012 9 25 1.3000 969.7000 1.9000 15.5000 83.0000 0.7000 
54423 2012 9 26 0.4000 971.3000 1.4000 16.0000 70.0000 8.1000 
54423 2012 9 27 5.3000 968.6000 1.7000 10.0000 86.0000 0.2000 
54423 2012 9 28 0.0000 967.8000 7.1000 13.6000 37.0000 9.3000 
54423 2012 9 29 0.0000 968.9000 1.9000 13.9000 35.0000 10.9000 
54423 2012 9 30 0.0000 969.1000 1.1000 12.4000 51.0000 10.9000 
54423 2012 10 1 0.0000 967.9000 1.7000 14.4000 49.0000 10.7000 
54423 2012 10 2 0.0000 966.1000 1.5000 15.6000 53.0000 9.1000 
54423 2012 10 3 0.0000 964.3000 2.5000 16.1000 45.0000 7.4000 
54423 2012 10 4 0.0000 966.0000 1.1000 14.0000 48.0000 9.4000 
54423 2012 10 5 0.0000 969.6000 1.3000 13.8000 44.0000 10.0000 
54423 2012 10 6 0.0000 975.2000 1.3000 14.3000 43.0000 10.3000 
54423 2012 10 7 0.0000 974.3000 1.1000 13.9000 52.0000 8.2000 
54423 2012 10 8 0.0000 970.2000 1.3000 14.1000 60.0000 8.3000 
54423 2012 10 9 8.8000 965.1000 3.5000 13.5000 61.0000 6.1000 
54423 2012 10 10 0.0000 970.6000 1.6000 9.6000 52.0000 7.6000 
54423 2012 10 11 0.0000 966.9000 1.4000 10.4000 54.0000 8.8000 
54423 2012 10 12 0.0000 964.3000 1.2000 12.6000 55.0000 9.1000 
54423 2012 10 13 0.0000 968.9000 3.9000 11.4000 19.0000 10.4000 
54423 2012 10 14 0.0000 972.6000 1.7000 8.3000 31.0000 9.5000 
54423 2012 10 15 0.0000 973.5000 1.3000 9.6000 44.0000 0.0000 
54423 2012 10 16 6.7000 968.3000 2.4000 9.3000 69.0000 0.8000 
54423 2012 10 17 0.0000 968.9000 1.4000 6.7000 42.0000 10.1000 
54423 2012 10 18 0.0000 968.5000 1.9000 6.4000 52.0000 9.0000 
54423 2012 10 19 0.0000 968.0000 1.3000 7.7000 50.0000 9.6000 
54423 2012 10 20 0.0000 969.2000 0.6000 8.7000 57.0000 7.4000 
54423 2012 10 21 13.5000 971.7000 1.2000 6.7000 74.0000 0.0000 
54423 2012 10 22 2.8000 967.6000 1.3000 6.7000 71.0000 7.6000 
54423 2012 10 23 0.0000 965.8000 1.4000 8.1000 63.0000 9.3000 
54423 2012 10 24 0.0000 962.9000 1.1000 9.1000 62.0000 9.2000 
54423 2012 10 25 0.0000 968.5000 1.3000 9.4000 60.0000 9.4000 
54423 2012 10 26 0.0000 969.7000 1.3000 9.3000 75.0000 0.0000 
54423 2012 10 27 999990.0000 967.2000 3.3000 12.4000 57.0000 7.0000 
54423 2012 10 28 0.0000 976.2000 1.6000 6.8000 45.0000 8.8000 
54423 2012 10 29 0.4000 974.6000 1.6000 5.1000 61.0000 1.9000 
54423 2012 10 30 0.0000 972.8000 1.7000 2.8000 47.0000 8.7000 
54423 2012 10 31 0.0000 970.3000 2.7000 3.7000 34.0000 8.6000 
54423 2012 11 1 0.0000 969.5000 1.2000 4.4000 44.0000 8.8000 
54423 2012 11 2 0.0000 970.8000 1.6000 5.0000 69.0000 3.0000 
54423 2012 11 3 2.7000 968.9000 1.8000 7.2000 82.0000 0.0000 
54423 2012 11 4 9.2000 962.7000 3.3000 4.6000 82.0000 0.0000 
54423 2012 11 5 0.0000 969.1000 4.1000 4.9000 53.0000 0.0000 
54423 2012 11 6 0.0000 971.0000 1.5000 3.0000 69.0000 8.5000 
54423 2012 11 7 0.0000 969.0000 2.0000 3.7000 60.0000 7.0000 
54423 2012 11 8 0.0000 970.2000 1.0000 3.1000 58.0000 8.4000 
54423 2012 11 9 0.0000 974.3000 0.9000 2.5000 71.0000 7.4000 
54423 2012 11 10 9.4000 971.5000 0.8000 0.7000 93.0000 0.0000 
54423 2012 11 11 4.2000 961.2000 4.9000 -1.8000 75.0000 6.1000 
54423 2012 11 12 0.0000 966.1000 3.2000 -1.4000 46.0000 8.0000 
54423 2012 11 13 0.0000 966.5000 3.7000 -2.7000 40.0000 8.5000 
54423 2012 11 14 0.0000 973.4000 2.5000 -2.5000 48.0000 8.3000 
54423 2012 11 15 0.0000 976.5000 1.2000 -2.7000 65.0000 8.3000 
54423 2012 11 16 2.2000 970.3000 1.7000 0.8000 70.0000 5.4000 
54423 2012 11 17 0.0000 969.3000 1.1000 -1.7000 64.0000 8.5000 
54423 2012 11 18 0.0000 968.1000 2.9000 -1.5000 62.0000 2.3000 
54423 2012 11 19 0.0000 973.1000 2.9000 -0.2000 42.0000 8.8000 
54423 2012 11 20 0.0000 973.0000 0.9000 -2.3000 64.0000 8.3000 
54423 2012 11 21 0.0000 969.0000 1.1000 -1.5000 71.0000 7.0000 
54423 2012 11 22 0.4000 972.8000 3.4000 -1.1000 59.0000 4.9000 
54423 2012 11 23 0.0000 975.3000 1.6000 -4.6000 43.0000 8.6000 
54423 2012 11 24 0.0000 969.5000 1.0000 -4.4000 65.0000 7.7000 
54423 2012 11 25 0.0000 969.0000 1.9000 -2.9000 51.0000 0.8000 
54423 2012 11 26 0.0000 969.2000 1.4000 -3.6000 39.0000 8.5000 
54423 2012 11 27 0.0000 961.0000 1.7000 -3.1000 52.0000 8.2000 
54423 2012 11 28 0.0000 968.2000 4.2000 -3.2000 36.0000 8.5000 
54423 2012 11 29 0.0000 972.6000 1.3000 -7.2000 56.0000 8.4000 
54423 2012 11 30 0.0000 979.8000 2.9000 -9.0000 28.0000 8.0000 
54423 2012 12 1 0.0000 978.1000 1.1000 -11.4000 47.0000 0.0000 
54423 2012 12 2 0.0000 967.7000 0.9000 -6.5000 66.0000 1.7000 
54423 2012 12 3 999990.0000 968.4000 3.5000 -5.0000 45.0000 8.3000 
54423 2012 12 4 0.0000 970.1000 1.1000 -9.4000 57.0000 7.2000 
54423 2012 12 5 0.0000 970.9000 2.2000 -9.8000 38.0000 8.1000 
54423 2012 12 6 0.0000 970.0000 1.0000 -13.0000 53.0000 3.2000 
54423 2012 12 7 0.0000 972.0000 2.0000 -12.4000 45.0000 6.6000 
54423 2012 12 8 0.0000 974.1000 4.0000 -14.2000 29.0000 7.7000 
54423 2012 12 9 0.0000 974.3000 3.8000 -10.0000 34.0000 7.8000 
54423 2012 12 10 0.0000 977.5000 0.8000 -9.1000 57.0000 0.0000 
54423 2012 12 11 0.1000 979.8000 1.1000 -9.1000 75.0000 7.4000 
54423 2012 12 12 0.1000 976.5000 0.8000 -9.5000 80.0000 0.0000 
54423 2012 12 13 0.1000 975.2000 0.9000 -5.1000 77.0000 0.0000 
54423 2012 12 14 4.8000 973.1000 0.6000 -4.0000 90.0000 0.0000 
54423 2012 12 15 999990.0000 971.5000 0.9000 -1.0000 80.0000 5.4000 
54423 2012 12 16 0.5000 975.0000 2.0000 -3.3000 81.0000 0.0000 
54423 2012 12 17 0.0000 981.2000 3.5000 -8.6000 45.0000 8.1000 
54423 2012 12 18 0.0000 982.7000 2.7000 -11.3000 40.0000 8.0000 
54423 2012 12 19 0.0000 976.9000 1.4000 -11.4000 59.0000 0.0000 
54423 2012 12 20 0.0000 977.9000 0.5000 -10.4000 74.0000 0.0000 
54423 2012 12 21 1.0000 976.7000 3.2000 -7.6000 60.0000 5.2000 
54423 2012 12 22 0.0000 982.3000 3.6000 -11.4000 37.0000 7.8000 
54423 2012 12 23 0.0000 981.9000 2.7000 -16.8000 38.0000 8.0000 
54423 2012 12 24 0.0000 974.4000 2.5000 -17.9000 51.0000 8.0000 
54423 2012 12 25 0.0000 984.1000 1.9000 -15.4000 40.0000 8.1000 
54423 2012 12 26 0.0000 982.4000 1.2000 -16.1000 57.0000 8.1000 
54423 2012 12 27 0.0000 975.7000 1.1000 -14.6000 65.0000 5.0000 
54423 2012 12 28 0.7000 974.4000 0.8000 -13.2000 78.0000 0.0000 
54423 2012 12 29 1.3000 976.9000 4.6000 -9.8000 38.0000 8.0000 
54423 2012 12 30 0.0000 972.5000 2.8000 -13.1000 45.0000 8.0000 
54423 2012 12 31 0.0000 967.0000 1.1000 -14.9000 60.0000 7.9000 
54423 2013 1 1 0.0000 970.3000 3.1000 -14.8000 55.0000 7.9000 
54423 2013 1 2 0.0000 984.3000 3.2000 -16.5000 34.0000 8.2000 
54423 2013 1 3 0.0000 989.4000 2.7000 -14.2000 31.0000 7.8000 
54423 2013 1 4 0.0000 979.6000 1.2000 -16.1000 54.0000 7.9000 
54423 2013 1 5 0.0000 976.5000 1.6000 -11.8000 38.0000 8.0000 
54423 2013 1 6 0.0000 975.6000 1.0000 -12.6000 56.0000 8.0000 
54423 2013 1 7 0.0000 973.7000 0.9000 -12.2000 59.0000 7.9000 
54423 2013 1 8 0.0000 978.3000 2.5000 -12.7000 55.0000 8.1000 
54423 2013 1 9 0.0000 977.5000 0.9000 -13.4000 52.0000 8.2000 
54423 2013 1 10 0.0000 975.4000 0.9000 -13.4000 61.0000 7.7000 
54423 2013 1 11 999990.0000 972.1000 1.3000 -10.5000 62.0000 0.0000 
54423 2013 1 12 0.0000 971.9000 0.6000 -10.8000 64.0000 7.6000 
54423 2013 1 13 0.0000 972.6000 1.2000 -10.6000 73.0000 2.1000 
54423 2013 1 14 0.0000 975.2000 0.9000 -9.1000 69.0000 7.0000 
54423 2013 1 15 999990.0000 973.0000 2.0000 -5.2000 62.0000 5.3000 
54423 2013 1 16 0.0000 980.5000 3.6000 -8.5000 45.0000 8.6000 
54423 2013 1 17 0.0000 984.5000 1.8000 -8.7000 51.0000 8.5000 
54423 2013 1 18 0.0000 975.8000 1.2000 -9.9000 64.0000 8.0000 
54423 2013 1 19 0.0000 977.4000 1.3000 -5.9000 60.0000 6.7000 
54423 2013 1 20 2.8000 977.7000 0.4000 -3.8000 74.0000 0.0000 
54423 2013 1 21 0.0000 977.0000 0.9000 -4.6000 81.0000 2.5000 
54423 2013 1 22 0.0000 977.0000 0.9000 -9.6000 72.0000 7.9000 
54423 2013 1 23 0.0000 966.8000 1.9000 -8.0000 66.0000 7.7000 
54423 2013 1 24 0.0000 971.8000 2.6000 -9.8000 47.0000 8.6000 
54423 2013 1 25 0.0000 972.1000 1.6000 -13.0000 48.0000 8.0000 
54423 2013 1 26 0.0000 975.0000 0.9000 -10.1000 61.0000 8.4000 
54423 2013 1 27 0.0000 974.8000 1.2000 -6.7000 56.0000 7.5000 
54423 2013 1 28 0.0000 970.0000 0.9000 -6.4000 70.0000 6.6000 
54423 2013 1 29 0.0000 972.4000 0.6000 -5.0000 70.0000 7.9000 
54423 2013 1 30 0.0000 973.0000 1.3000 -5.6000 77.0000 0.0000 
54423 2013 1 31 0.1000 972.4000 0.9000 -5.4000 89.0000 0.0000 
54423 2013 2 1 999990.0000 976.5000 3.0000 -5.7000 49.0000 8.4000 
54423 2013 2 2 0.0000 979.3000 1.3000 -8.7000 51.0000 8.3000 
54423 2013 2 3 0.2000 969.2000 1.0000 -7.7000 74.0000 0.0000 
54423 2013 2 4 0.0000 975.8000 3.7000 -6.1000 39.0000 8.2000 
54423 2013 2 5 0.0000 971.7000 1.4000 -7.3000 58.0000 4.2000 
54423 2013 2 6 0.0000 974.1000 4.0000 -10.8000 49.0000 8.8000 
54423 2013 2 7 0.0000 984.2000 6.0000 -15.2000 28.0000 8.7000 
54423 2013 2 8 0.0000 982.2000 1.5000 -13.3000 39.0000 5.4000 
54423 2013 2 9 0.0000 973.8000 1.8000 -10.8000 48.0000 7.6000 
54423 2013 2 10 0.0000 978.9000 1.6000 -9.6000 41.0000 8.3000 
54423 2013 2 11 0.0000 980.1000 1.3000 -9.7000 44.0000 5.7000 
54423 2013 2 12 0.0000 973.1000 2.3000 -5.0000 48.0000 8.7000 
54423 2013 2 13 0.0000 969.9000 1.7000 -4.1000 44.0000 8.5000 
54423 2013 2 14 0.0000 975.5000 2.0000 -4.8000 35.0000 1.8000 
54423 2013 2 15 0.0000 975.9000 1.2000 -6.4000 33.0000 9.2000 
54423 2013 2 16 0.0000 970.2000 1.2000 -6.4000 53.0000 4.6000 
54423 2013 2 17 0.0000 969.0000 2.0000 -2.9000 49.0000 4.9000 
54423 2013 2 18 0.0000 975.6000 2.4000 -6.3000 36.0000 8.6000 
54423 2013 2 19 0.0000 977.2000 1.4000 -8.7000 28.0000 9.7000 
54423 2013 2 20 0.0000 975.6000 2.6000 -7.5000 35.0000 9.6000 
